+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
,,,,,,,Did not play,B.  Cardinal,,,,,,,"November 17, 2006",261117029,0,Grizzlies,PF
,,,,,,,Did not play,A.  Johnson,,,,,,,"November 17, 2006",261117029,0,Grizzlies,SF
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"November 17, 2006",261117029,0,Grizzlies,C
--,0-0,1,1,2,1-3,1-3,17,S.  Swift,0,3,3,2,0,2,"November 18, 2006",261118006,1,Grizzlies,PF
--,0-0,1,0,3,1-13,4-4,29,H.  Warrick,3,4,6,6,0,1,"November 18, 2006",261118006,1,Grizzlies,PF
--,1-1,0,1,3,9-15,4-7,36,R.  Gay,4,5,23,7,3,2,"November 18, 2006",261118006,1,Grizzlies,SF
--,1-2,1,0,1,6-15,4-4,35,C.  Atkins,0,1,17,1,0,0,"November 18, 2006",261118006,1,Grizzlies,PG
--,0-5,4,1,4,3-10,2-2,31,M.  Miller,0,4,8,4,0,4,"November 18, 2006",261118006,1,Grizzlies,SG
--,0-0,1,0,2,2-5,7-9,28,L.  Roberts,3,3,11,5,2,0,"November 18, 2006",261118006,0,Grizzlies,PF
--,0-1,0,0,1,0-2,0-0,5,B.  Cardinal,0,1,0,1,1,0,"November 18, 2006",261118006,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,4,J.  Tsakalidis,1,0,0,1,0,1,"November 18, 2006",261118006,0,Grizzlies,C
--,0-0,0,0,0,0-0,0-0,0,P.  Gasol,0,0,0,0,0,0,"November 18, 2006",261118006,0,Grizzlies,C
--,1-2,4,0,1,2-5,3-3,20,K.  Lowry,0,1,8,1,0,0,"November 18, 2006",261118006,0,Grizzlies,PG
--,1-3,1,0,3,2-4,1-1,23,D.  Stoudamire,0,1,6,3,1,2,"November 18, 2006",261118006,0,Grizzlies,PG
--,0-0,0,0,0,0-0,0-0,0,T.  Kinsey,0,0,0,0,0,0,"November 18, 2006",261118006,0,Grizzlies,SG
--,0-0,0,0,1,1-3,0-0,12,D.  Jones,0,1,2,1,0,0,"November 18, 2006",261118006,0,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,0,0,0,"November 18, 2006",261118006,0,Grizzlies,SG
,,,,,,,Did not play,A.  Johnson,,,,,,,"November 18, 2006",261118006,0,Grizzlies,SF
--,1-3,0,0,4,1-5,0-0,29,D.  George,1,3,3,5,0,0,"November 18, 2006",261118006,1,Mavericks,SF
--,0-0,0,3,5,4-5,2-4,28,E.  Dampier,0,4,10,5,0,4,"November 18, 2006",261118006,1,Mavericks,C
--,0-2,2,0,12,7-15,10-10,35,D.  Nowitzki,1,4,24,13,0,5,"November 18, 2006",261118006,1,Mavericks,C
--,0-0,4,0,1,4-6,4-5,23,D.  Harris,0,4,12,1,1,1,"November 18, 2006",261118006,1,Mavericks,PG
--,5-6,4,1,5,7-13,0-3,42,J.  Terry,2,4,19,7,1,2,"November 18, 2006",261118006,1,Mavericks,SG
--,2-2,1,0,5,3-5,0-0,11,A.  Croshere,0,0,8,5,0,1,"November 18, 2006",261118006,0,Mavericks,PF
--,0-1,0,0,0,2-5,0-0,9,M.  Ager,0,2,4,0,0,0,"November 18, 2006",261118006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,J.  Howard,0,0,0,0,0,0,"November 18, 2006",261118006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,J.  Stackhouse,0,0,0,0,0,0,"November 18, 2006",261118006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"November 18, 2006",261118006,0,Mavericks,C
--,0-0,0,2,3,1-3,2-2,19,D.  Diop,2,3,4,5,0,0,"November 18, 2006",261118006,0,Mavericks,C
--,0-1,1,0,0,0-1,0-0,1,J.J. ,0,0,0,0,0,0,"November 18, 2006",261118006,0,Mavericks,PG
--,0-0,9,0,3,0-4,0-0,23,A.  Johnson,1,4,0,4,1,3,"November 18, 2006",261118006,0,Mavericks,PG
--,1-2,1,0,3,2-5,0-0,19,G.  Buckner,0,2,5,3,1,2,"November 18, 2006",261118006,0,Mavericks,SG
,,,,,,,Did not play,P.  Mensah-Bonsu,,,,,,,"November 18, 2006",261118006,0,Mavericks,PF
--,0-4,2,1,9,4-12,1-1,36,A.  Jamison,0,2,9,9,0,2,"November 21, 2006",261121006,1,Wizards,PF
--,0-0,0,0,8,4-9,4-4,39,C.  Butler,3,2,12,11,0,4,"November 21, 2006",261121006,1,Wizards,SF
--,0-0,0,3,3,2-5,1-1,18,E.  Thomas,3,2,5,6,0,0,"November 21, 2006",261121006,1,Wizards,C
--,2-10,2,0,5,9-25,9-11,36,G.  Arenas,1,5,29,6,2,3,"November 21, 2006",261121006,1,Wizards,PG
--,0-0,3,0,0,4-7,2-2,27,D.  Stevenson,0,1,10,0,1,1,"November 21, 2006",261121006,1,Wizards,SG
--,0-0,0,0,0,0-0,0-0,0,D.  Songaila,0,0,0,0,0,0,"November 21, 2006",261121006,0,Wizards,PF
--,0-0,1,1,1,0-1,0-2,10,M.  Ruffin,1,1,0,2,0,0,"November 21, 2006",261121006,0,Wizards,PF
--,0-1,0,0,1,0-2,0-0,8,J.  Hayes,0,0,0,1,0,1,"November 21, 2006",261121006,0,Wizards,SF
--,0-0,0,0,0,0-0,0-0,0,J.  Lang,0,0,0,0,0,0,"November 21, 2006",261121006,0,Wizards,C
--,0-0,0,1,1,0-2,0-0,11,A.  Blatche,2,1,0,3,1,1,"November 21, 2006",261121006,0,Wizards,C
--,0-0,0,1,3,0-0,1-2,6,B.  Haywood,0,2,1,3,0,1,"November 21, 2006",261121006,0,Wizards,C
--,0-0,0,0,0,0-0,0-0,0,C.  Booth,0,0,0,0,0,0,"November 21, 2006",261121006,0,Wizards,C
--,0-0,0,0,1,1-2,0-0,6,D.  Taylor,0,1,2,1,0,0,"November 21, 2006",261121006,0,Wizards,PG
--,0-0,1,1,0,2-6,6-6,34,A.  Daniels,0,2,10,0,1,2,"November 21, 2006",261121006,0,Wizards,PG
--,0-1,1,0,1,1-5,0-0,9,R.  Mason J,0,1,2,1,0,1,"November 21, 2006",261121006,0,Wizards,SG
--,1-5,5,0,1,2-14,2-2,28,J.  Stackhouse,4,2,7,5,0,1,"November 21, 2006",261121006,1,Mavericks,SF
--,0-0,0,0,3,1-1,0-0,9,E.  Dampier,2,4,2,5,0,0,"November 21, 2006",261121006,1,Mavericks,C
--,2-4,5,2,9,11-19,6-6,38,D.  Nowitzki,5,1,30,14,1,3,"November 21, 2006",261121006,1,Mavericks,C
--,1-2,4,0,4,8-13,1-2,24,D.  Harris,1,3,18,5,0,2,"November 21, 2006",261121006,1,Mavericks,PG
--,4-9,3,1,0,7-18,0-0,39,J.  Terry,0,2,18,0,2,2,"November 21, 2006",261121006,1,Mavericks,SG
--,0-0,0,0,1,0-1,0-0,3,P.  Mensah-Bonsu,0,0,0,1,0,0,"November 21, 2006",261121006,0,Mavericks,PF
--,3-6,0,0,4,5-11,1-1,20,A.  Croshere,2,2,14,6,0,1,"November 21, 2006",261121006,0,Mavericks,PF
--,0-1,0,0,1,0-1,0-0,4,M.  Ager,0,0,0,1,0,0,"November 21, 2006",261121006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,J.  Howard,0,0,0,0,0,0,"November 21, 2006",261121006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,0,0,0,"November 21, 2006",261121006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"November 21, 2006",261121006,0,Mavericks,C
--,0-0,0,4,7,0-6,4-4,25,D.  Diop,6,5,4,13,0,0,"November 21, 2006",261121006,0,Mavericks,C
--,0-1,1,1,1,0-2,0-0,4,J.J. ,0,0,0,1,0,0,"November 21, 2006",261121006,0,Mavericks,PG
--,0-1,3,0,1,1-4,1-2,18,A.  Johnson,1,1,3,2,0,1,"November 21, 2006",261121006,0,Mavericks,PG
--,3-5,2,0,4,4-8,0-0,28,G.  Buckner,0,4,11,4,0,0,"November 21, 2006",261121006,0,Mavericks,SG
--,1-3,2,0,3,4-10,0-2,32,J.  Stackhouse,0,3,9,3,2,2,"November 24, 2006",261124024,1,Mavericks,SF
--,0-0,0,0,4,4-4,3-3,25,E.  Dampier,5,5,11,9,0,2,"November 24, 2006",261124024,1,Mavericks,C
--,1-2,3,0,10,12-23,6-6,38,D.  Nowitzki,0,3,31,10,1,1,"November 24, 2006",261124024,1,Mavericks,C
--,1-2,4,0,2,4-8,0-0,35,D.  Harris,0,3,9,2,3,6,"November 24, 2006",261124024,1,Mavericks,PG
--,2-3,10,0,0,6-11,0-0,38,J.  Terry,0,2,14,0,1,1,"November 24, 2006",261124024,1,Mavericks,SG
--,0-0,0,0,0,0-0,0-0,0,P.  Mensah-Bonsu,0,0,0,0,0,0,"November 24, 2006",261124024,0,Mavericks,PF
--,1-3,0,0,3,1-5,0-0,10,A.  Croshere,0,2,3,3,0,2,"November 24, 2006",261124024,0,Mavericks,PF
--,1-3,1,0,2,4-9,3-4,16,J.  Howard,1,1,12,3,2,1,"November 24, 2006",261124024,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,0,0,0,"November 24, 2006",261124024,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"November 24, 2006",261124024,0,Mavericks,C
--,0-0,2,1,5,1-1,0-0,22,D.  Diop,3,4,2,8,1,3,"November 24, 2006",261124024,0,Mavericks,C
--,0-0,0,1,3,2-4,0-0,13,A.  Johnson,0,1,4,3,0,1,"November 24, 2006",261124024,0,Mavericks,PG
--,0-0,1,0,0,0-1,0-0,10,G.  Buckner,0,0,0,0,0,0,"November 24, 2006",261124024,0,Mavericks,SG
,,,,,,,Did not play,M.  Ager,,,,,,,"November 24, 2006",261124024,0,Mavericks,SF
,,,,,,,Did not play,J.J. ,,,,,,,"November 24, 2006",261124024,0,Mavericks,PG
--,1-1,3,0,0,2-4,0-0,38,B.  Bowen,0,2,5,0,1,1,"November 24, 2006",261124024,1,Spurs,SF
--,0-0,3,0,5,10-16,9-15,39,T.  Duncan,1,1,29,6,0,3,"November 24, 2006",261124024,1,Spurs,C
--,0-0,2,0,8,6-8,2-2,35,F.  Oberto,3,2,14,11,1,1,"November 24, 2006",261124024,1,Spurs,C
--,0-0,2,1,3,7-13,2-3,36,T.  Parker,1,3,16,4,1,5,"November 24, 2006",261124024,1,Spurs,PG
--,1-2,1,1,3,3-9,1-1,24,M.  Ginobili,1,1,8,4,1,5,"November 24, 2006",261124024,1,Spurs,SG
--,0-3,2,0,0,2-7,0-0,16,R.  Horry,2,2,4,2,0,0,"November 24, 2006",261124024,0,Spurs,PF
--,0-0,0,0,0,0-0,0-0,0,E.  Williams,0,0,0,0,0,0,"November 24, 2006",261124024,0,Spurs,PF
--,0-0,0,0,0,0-0,0-0,0,J.  Butler,0,0,0,0,0,0,"November 24, 2006",261124024,0,Spurs,C
--,0-0,0,0,2,1-1,0-0,6,F.  Elson,0,0,2,2,0,0,"November 24, 2006",261124024,0,Spurs,C
--,0-0,0,0,0,0-0,2-2,2,B.  Udrih,0,0,2,0,0,1,"November 24, 2006",261124024,0,Spurs,PG
--,0-0,2,0,0,1-4,1-2,11,J.  Vaughn,0,1,3,0,1,1,"November 24, 2006",261124024,0,Spurs,PG
--,0-0,0,0,0,0-0,0-0,0,J.  White,0,0,0,0,0,0,"November 24, 2006",261124024,0,Spurs,SG
--,1-4,1,0,2,4-7,0-0,24,B.  Barry,2,5,9,4,1,1,"November 24, 2006",261124024,0,Spurs,SG
--,0-2,0,0,2,0-4,0-0,10,M.  Finley,0,0,0,2,0,0,"November 24, 2006",261124024,0,Spurs,SG
,,,,,,,Did not play,M.  Bonner,,,,,,,"November 24, 2006",261124024,0,Spurs,C
--,0-0,0,0,1,1-7,3-4,14,M.  Jackson,2,4,5,3,0,1,"November 25, 2006",261125006,1,Hornets,PF
--,0-0,0,0,5,2-6,2-4,30,D.  Mason,3,2,6,8,0,5,"November 25, 2006",261125006,1,Hornets,SF
--,0-0,0,2,5,3-3,0-2,30,T.  Chandler,3,3,6,8,0,1,"November 25, 2006",261125006,1,Hornets,C
--,1-1,1,0,2,4-10,1-6,23,B.  Jackson,1,3,10,3,2,0,"November 25, 2006",261125006,1,Hornets,PG
--,0-0,4,0,1,5-14,2-2,33,C.  Paul,0,3,12,1,5,3,"November 25, 2006",261125006,1,Hornets,PG
--,0-0,1,1,7,3-3,1-2,12,H.  Armstrong,1,3,7,8,0,2,"November 25, 2006",261125006,0,Hornets,PF
--,0-0,0,0,0,0-0,0-0,0,D.  West,0,0,0,0,0,0,"November 25, 2006",261125006,0,Hornets,PF
--,0-1,0,0,4,0-4,0-0,15,L.  Johnson,1,3,0,5,1,0,"November 25, 2006",261125006,0,Hornets,PF
--,0-0,0,0,2,1-3,2-2,6,B.  Bass,0,0,4,2,0,0,"November 25, 2006",261125006,0,Hornets,PF
--,0-0,0,2,3,0-5,0-0,14,C.  Simmons,1,1,0,4,1,0,"November 25, 2006",261125006,0,Hornets,SF
--,0-0,0,0,1,0-0,0-0,9,M.  Vieira,0,3,0,1,0,1,"November 25, 2006",261125006,0,Hornets,SF
--,0-3,0,0,1,2-8,0-0,24,R.  Butler,0,3,4,1,1,1,"November 25, 2006",261125006,0,Hornets,SF
--,0-0,0,0,0,0-0,0-0,0,P.  Stojakovic,0,0,0,0,0,0,"November 25, 2006",261125006,0,Hornets,SF
--,2-5,2,0,3,7-15,3-4,29,J.  Pargo,2,2,19,5,0,4,"November 25, 2006",261125006,0,Hornets,PG
--,2-3,1,0,5,3-9,7-9,26,J.  Howard,2,2,15,7,1,1,"November 25, 2006",261125006,1,Mavericks,SF
--,0-0,0,0,3,4-5,3-6,21,E.  Dampier,3,3,11,6,0,0,"November 25, 2006",261125006,1,Mavericks,C
--,1-1,1,2,8,10-13,7-8,31,D.  Nowitzki,1,4,28,9,1,3,"November 25, 2006",261125006,1,Mavericks,C
--,0-2,4,0,3,4-10,2-2,27,D.  Harris,1,2,10,4,3,3,"November 25, 2006",261125006,1,Mavericks,PG
--,0-4,6,0,5,2-8,3-5,31,J.  Terry,0,0,7,5,0,0,"November 25, 2006",261125006,1,Mavericks,SG
--,0-0,0,0,0,0-0,0-0,0,P.  Mensah-Bonsu,0,0,0,0,0,0,"November 25, 2006",261125006,0,Mavericks,PF
--,0-1,1,0,0,0-2,0-0,18,A.  Croshere,0,2,0,0,0,1,"November 25, 2006",261125006,0,Mavericks,PF
--,0-1,0,0,2,0-2,1-2,5,M.  Ager,0,1,1,2,0,1,"November 25, 2006",261125006,0,Mavericks,SF
--,0-1,0,0,3,1-6,5-6,18,J.  Stackhouse,0,2,7,3,0,2,"November 25, 2006",261125006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  George,0,0,0,0,0,0,"November 25, 2006",261125006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"November 25, 2006",261125006,0,Mavericks,C
--,0-0,0,1,8,1-2,2-2,26,D.  Diop,1,3,4,9,1,3,"November 25, 2006",261125006,0,Mavericks,C
--,0-0,0,0,1,0-2,0-0,3,J.J. ,0,0,0,1,0,0,"November 25, 2006",261125006,0,Mavericks,PG
--,0-1,1,0,0,1-5,0-1,18,A.  Johnson,0,2,2,0,2,3,"November 25, 2006",261125006,0,Mavericks,PG
--,0-3,0,0,0,0-3,0-0,16,G.  Buckner,0,2,0,0,1,0,"November 25, 2006",261125006,0,Mavericks,SG
--,0-0,3,0,9,7-18,5-8,38,K.  Garnett,3,3,19,12,3,2,"November 27, 2006",261127006,1,Timberwolves,PF
--,0-0,3,0,0,2-5,0-0,24,T.  Hassell,1,0,4,1,0,0,"November 27, 2006",261127006,1,Timberwolves,SF
--,1-1,1,0,2,8-14,1-2,37,M.  Blount,5,3,18,7,1,3,"November 27, 2006",261127006,1,Timberwolves,C
--,1-1,2,0,0,4-5,1-1,23,M.  James,0,2,10,0,0,1,"November 27, 2006",261127006,1,Timberwolves,PG
--,0-1,2,0,1,5-11,0-0,33,R.  Davis,1,3,10,2,0,3,"November 27, 2006",261127006,1,Timberwolves,SG
--,0-0,1,0,4,1-3,1-3,21,C.  Smith,2,2,3,6,2,1,"November 27, 2006",261127006,0,Timberwolves,PF
--,0-1,0,0,1,0-2,0-0,14,T.  Hudson,0,0,0,1,1,1,"November 27, 2006",261127006,0,Timberwolves,PG
--,0-0,2,0,0,3-6,0-0,24,M.  Jaric,0,4,6,0,2,0,"November 27, 2006",261127006,0,Timberwolves,PG
--,0-0,0,0,0,0-0,0-0,0,R.  McCants,0,0,0,0,0,0,"November 27, 2006",261127006,0,Timberwolves,SG
--,0-0,0,0,0,0-0,0-0,0,B.  Wright,0,0,0,0,0,0,"November 27, 2006",261127006,0,Timberwolves,SG
--,0-0,1,0,3,7-14,3-5,27,R.  Foye,1,2,17,4,2,3,"November 27, 2006",261127006,0,Timberwolves,SG
,,,,,,,Did not play,M.  Madsen,,,,,,,"November 27, 2006",261127006,0,Timberwolves,PF
,,,,,,,Did not play,E.  Griffin,,,,,,,"November 27, 2006",261127006,0,Timberwolves,PF
,,,,,,,Did not play,J.  Reed,,,,,,,"November 27, 2006",261127006,0,Timberwolves,SF
--,1-2,3,1,4,5-13,4-4,34,J.  Howard,4,3,15,8,0,1,"November 27, 2006",261127006,1,Mavericks,SF
--,0-0,1,2,9,6-8,0-0,30,E.  Dampier,2,4,12,11,0,4,"November 27, 2006",261127006,1,Mavericks,C
--,0-1,3,2,5,2-8,11-11,37,D.  Nowitzki,0,1,15,5,1,3,"November 27, 2006",261127006,1,Mavericks,C
--,0-0,4,0,1,5-7,1-2,26,D.  Harris,0,4,11,1,2,2,"November 27, 2006",261127006,1,Mavericks,PG
--,1-6,3,0,2,5-12,1-2,32,J.  Terry,0,3,12,2,0,0,"November 27, 2006",261127006,1,Mavericks,SG
--,0-0,0,0,0,0-0,0-0,0,P.  Mensah-Bonsu,0,0,0,0,0,0,"November 27, 2006",261127006,0,Mavericks,PF
--,1-1,0,0,2,1-2,0-0,11,A.  Croshere,0,2,3,2,0,1,"November 27, 2006",261127006,0,Mavericks,PF
--,0-1,1,0,0,6-11,2-2,26,J.  Stackhouse,1,1,14,1,1,1,"November 27, 2006",261127006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"November 27, 2006",261127006,0,Mavericks,C
--,0-0,1,3,4,0-1,2-2,18,D.  Diop,3,2,2,7,0,2,"November 27, 2006",261127006,0,Mavericks,C
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,0,0,0,"November 27, 2006",261127006,0,Mavericks,PG
--,0-1,1,0,1,2-6,1-2,18,A.  Johnson,1,1,5,2,2,1,"November 27, 2006",261127006,0,Mavericks,PG
--,0-1,0,0,1,2-4,0-0,8,G.  Buckner,0,0,4,1,0,0,"November 27, 2006",261127006,0,Mavericks,SG
,,,,,,,Did not play,M.  Ager,,,,,,,"November 27, 2006",261127006,0,Mavericks,SF
,,,,,,,Did not play,D.  George,,,,,,,"November 27, 2006",261127006,0,Mavericks,SF
--,0-0,2,1,7,6-15,6-8,33,C.  Bosh,4,2,18,11,0,0,"November 29, 2006",261129006,1,Raptors,PF
--,0-0,0,0,2,6-10,1-2,26,J.  Garbajosa,0,1,13,2,0,0,"November 29, 2006",261129006,1,Raptors,PF
--,0-0,2,0,5,7-14,4-8,32,T.J. ,0,3,18,5,1,3,"November 29, 2006",261129006,1,Raptors,PG
--,0-0,0,0,0,0-0,0-0,17,F.  Jones,0,5,0,0,1,0,"November 29, 2006",261129006,1,Raptors,SG
--,0-1,1,0,2,0-3,2-2,17,A.  Parker,0,2,2,2,0,1,"November 29, 2006",261129006,1,Raptors,SG
--,0-0,0,0,1,2-6,0-0,10,K.  Humphries,2,1,4,3,0,0,"November 29, 2006",261129006,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,0,P.  Sow,0,0,0,0,0,0,"November 29, 2006",261129006,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,0,U.  Slokar,0,0,0,0,0,0,"November 29, 2006",261129006,0,Raptors,PF
--,0-0,0,0,3,4-6,4-5,27,J.  Graham,2,2,12,5,0,3,"November 29, 2006",261129006,0,Raptors,SF
--,0-0,0,0,0,1-3,0-0,5,P.  Tucker,1,0,2,1,0,1,"November 29, 2006",261129006,0,Raptors,SF
--,0-0,1,0,0,0-1,0-0,7,R.  Nesterovic,0,0,0,0,0,0,"November 29, 2006",261129006,0,Raptors,C
--,0-2,1,1,5,4-9,4-4,31,A.  Bargnani,0,4,12,5,0,1,"November 29, 2006",261129006,0,Raptors,C
--,1-2,2,0,0,4-6,0-0,13,D.  Martin,0,1,9,0,0,0,"November 29, 2006",261129006,0,Raptors,PG
--,0-1,4,0,1,2-4,4-5,23,J.  Calderon,0,0,8,1,0,0,"November 29, 2006",261129006,0,Raptors,PG
--,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,0,0,0,"November 29, 2006",261129006,0,Raptors,SG
--,4-6,1,1,5,8-15,6-7,34,J.  Howard,0,5,26,5,1,2,"November 29, 2006",261129006,1,Mavericks,SF
--,0-0,1,1,9,5-6,3-6,29,E.  Dampier,5,3,13,14,0,0,"November 29, 2006",261129006,1,Mavericks,C
--,0-0,1,0,6,3-4,0-0,10,D.  Nowitzki,0,0,6,6,0,0,"November 29, 2006",261129006,1,Mavericks,C
--,2-2,5,0,1,3-6,2-2,25,D.  Harris,1,3,10,2,0,2,"November 29, 2006",261129006,1,Mavericks,PG
--,2-5,4,0,0,6-17,0-0,30,J.  Terry,0,3,14,0,1,2,"November 29, 2006",261129006,1,Mavericks,SG
--,0-0,0,0,0,0-0,0-0,0,P.  Mensah-Bonsu,0,0,0,0,0,0,"November 29, 2006",261129006,0,Mavericks,PF
--,0-1,1,0,5,1-2,0-0,17,A.  Croshere,1,1,2,6,0,0,"November 29, 2006",261129006,0,Mavericks,PF
--,0-0,0,0,0,2-3,2-2,5,M.  Ager,0,0,6,0,0,0,"November 29, 2006",261129006,0,Mavericks,SF
--,1-1,3,0,2,10-13,2-4,25,J.  Stackhouse,1,1,23,3,0,0,"November 29, 2006",261129006,0,Mavericks,SF
--,1-2,0,0,2,1-4,0-0,9,D.  George,0,0,3,2,0,0,"November 29, 2006",261129006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"November 29, 2006",261129006,0,Mavericks,C
--,0-0,0,1,3,1-3,1-4,16,D.  Diop,2,2,3,5,0,1,"November 29, 2006",261129006,0,Mavericks,C
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,0,0,0,"November 29, 2006",261129006,0,Mavericks,PG
--,0-1,8,0,2,3-6,0-0,23,A.  Johnson,1,1,6,3,0,0,"November 29, 2006",261129006,0,Mavericks,PG
--,1-2,0,0,2,2-5,0-0,17,G.  Buckner,0,1,5,2,0,0,"November 29, 2006",261129006,0,Mavericks,SG
--,0-1,0,1,3,2-9,1-2,19,S.  Abdur-Rahim,0,1,5,3,1,2,"December 1, 2006",261201006,1,Kings,PF
--,0-0,0,1,2,2-4,0-2,20,K.  Thomas,1,3,4,3,0,1,"December 1, 2006",261201006,1,Kings,PF
--,0-0,2,0,3,2-5,0-2,20,J.  Salmons,0,2,4,3,0,2,"December 1, 2006",261201006,1,Kings,SF
--,0-2,3,0,4,3-9,3-4,24,M.  Bibby,0,1,9,4,4,2,"December 1, 2006",261201006,1,Kings,PG
--,2-2,1,0,2,5-6,1-2,20,K.  Martin,0,3,13,2,0,1,"December 1, 2006",261201006,1,Kings,SG
--,0-0,0,0,2,4-7,2-2,25,C.  Williamson,0,2,10,2,0,4,"December 1, 2006",261201006,0,Kings,PF
--,0-0,0,0,0,0-0,0-0,0,M.  Taylor,0,0,0,0,0,0,"December 1, 2006",261201006,0,Kings,PF
--,1-2,2,1,5,6-11,2-4,26,M.  World Peace,0,3,15,5,2,1,"December 1, 2006",261201006,0,Kings,SF
--,0-2,0,0,3,0-3,1-2,19,B.  Miller,1,2,1,4,1,3,"December 1, 2006",261201006,0,Kings,C
--,0-0,0,0,0,0-0,0-0,0,V.  Potapenko,0,0,0,0,0,0,"December 1, 2006",261201006,0,Kings,C
--,0-2,3,0,5,3-7,4-4,24,R.  Price,0,1,10,5,0,2,"December 1, 2006",261201006,0,Kings,PG
--,1-1,1,0,1,2-5,0-0,11,J.  Hart,0,1,5,1,0,0,"December 1, 2006",261201006,0,Kings,PG
--,1-2,2,1,1,4-6,3-5,24,F.  Garcia,3,2,12,4,1,0,"December 1, 2006",261201006,0,Kings,SG
--,0-1,0,0,1,1-5,0-0,8,Q.  Douby,1,1,2,2,2,1,"December 1, 2006",261201006,0,Kings,SG
--,3-5,0,2,6,10-14,1-2,35,J.  Howard,1,2,24,7,1,1,"December 1, 2006",261201006,1,Mavericks,SF
--,0-0,0,1,6,3-6,5-6,25,E.  Dampier,3,3,11,9,0,1,"December 1, 2006",261201006,1,Mavericks,C
--,0-0,2,0,10,4-15,10-10,27,D.  Nowitzki,0,3,18,10,1,2,"December 1, 2006",261201006,1,Mavericks,C
--,0-1,6,0,1,6-8,1-1,25,D.  Harris,1,3,13,2,2,0,"December 1, 2006",261201006,1,Mavericks,PG
--,3-6,5,0,3,3-6,0-0,22,J.  Terry,0,4,9,3,1,2,"December 1, 2006",261201006,1,Mavericks,SG
--,0-0,0,0,0,0-0,0-0,0,P.  Mensah-Bonsu,0,0,0,0,0,0,"December 1, 2006",261201006,0,Mavericks,PF
--,1-3,0,0,3,1-3,0-0,8,A.  Croshere,0,2,3,3,0,0,"December 1, 2006",261201006,0,Mavericks,PF
--,0-0,0,0,0,0-2,1-2,4,M.  Ager,0,1,1,0,0,2,"December 1, 2006",261201006,0,Mavericks,SF
--,1-2,3,1,2,4-8,4-4,25,J.  Stackhouse,0,1,13,2,1,3,"December 1, 2006",261201006,0,Mavericks,SF
--,2-2,0,1,1,3-4,0-0,15,D.  George,0,2,8,1,1,0,"December 1, 2006",261201006,0,Mavericks,SF
--,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,0,0,0,"December 1, 2006",261201006,0,Mavericks,C
--,0-0,0,3,6,1-3,0-0,23,D.  Diop,4,2,2,10,1,3,"December 1, 2006",261201006,0,Mavericks,C
--,0-0,0,0,0,0-0,0-0,0,J.J. ,0,0,0,0,0,0,"December 1, 2006",261201006,0,Mavericks,PG
--,0-0,10,0,0,1-5,2-2,23,A.  Johnson,0,2,4,0,1,3,"December 1, 2006",261201006,0,Mavericks,PG
--,1-2,0,0,2,1-2,0-0,8,G.  Buckner,0,1,3,2,0,1,"December 1, 2006",261201006,0,Mavericks,SG
--,1-3,2,1,2,2-8,0-0,30,J.  Howard,2,1,5,4,1,2,"December 4, 2006",261204027,1,Mavericks,SF
--,0-0,0,0,6,3-6,3-4,30,E.  Dampier,3,4,9,9,0,1,"December 4, 2006",261204027,1,Mavericks,C
--,4-5,3,0,4,8-20,7-8,37,D.  Nowitzki,5,0,27,9,1,2,"December 4, 2006",261204027,1,Mavericks,C
--,0-0,2,0,3,2-7,10-12,27,D.  Harris,0,3,14,3,1,2,"December 4, 2006",261204027,1,Mavericks,PG
--,1-5,3,0,3,1-8,1-2,27,J.  Terry,0,2,4,3,0,0,"December 4, 2006",261204027,1,Mavericks,SG
